"type","question","options","answer"
"多选题","

下列哪一项情形属于《政府采购法》第七十七条规定的恶意
串通。( )","A.供应商直接或者间接从采购人处获得采购文件
B.供应商之间事先约定由某一特定供应商中标、成交
C.供应商与采购人或者采购代理机构之间、供应商相互之间，
为谋求特定供应商中标、成交或者排斥其他供应商的其他串通
行为
D.供应商按照采购人或者采购代理机构的授意撤换、修改投标
文件或者响应文件","

BCD"
"
多选题","
下列哪种情形不适用《政府采购法》( )","A.因严重自然灾害所实施的紧急采购
B.涉及国家安全和秘密的采购
C.因不可抗力事件所实施的紧急采购
D.使用国际组织和外国政府贷款进行的政府采购","
ABC"
"
多选题","
下面哪些不可以作为政府采购供应商( )","A.福州省知识产权局
B.福州市科学技术局
C.福州市金融监督管理局
D.福州大学","
ABC"
,,,
"
多选题","
下面哪些可以作为政府采购供应商( )","A.行政机关
B.科研院所
C.高校
D.企业","
BCD"
"
多选题","
下面哪些属于《中华人民共和国政府采购法》的立法目的(
)","A.维护国家利益
B.维护社会公共利益
C.维护采购人利益
D.维护个人利益","
AB"
"
多选题","
下面哪些属于《中华人民共和国政府采购法》的立法目的(
)","A.维护国家利益和社会公共利益
B.保护政府采购当事人的合法利益
C.保护民族产业
D.促进廉政建设","
ABD"
"
多选题","
下面哪些属于《中华人民共和国政府采购法》的立法目的(
)","A.为了规范政府采购行为
B.提高政府采购资金的使用效益
C.维护国家利益和社会公共利益
D.保护国有企业利益","
ABC"
"多选题","

下面哪些属于以不合理的条件对供应商的差别待遇或者歧视
待遇：( )","A.就同一采购项目向供应商提供有差别的项目信息
B.设定的资格、技术、商务条件与采购项目的具体特点和实际
需要不相适应或者与合同履行无关
C.采购需求中的技术、服务等要求指向特定供应商、特定产品
D.以特定行政区域或者特定行业的业绩、奖项作为加分条件或
者中标、成交条件","

ABCD"
"多选题","

下面哪些属于以不合理的条件对供应商的差别待遇或者歧视
待遇：( )","
A.采购需求中的技术、服务等要求指向特定供应商、特定产品
B.以特定行政区域或者特定行业的业绩、奖项作为加分条件或
者中标、成交条件
C.对供应商采取不同的资格审查或者评审标准
D.限定或者指定特定的专利、商标、品牌或者供应商","

ABCD"
"
多选题","
下面哪些属于以不合理的条件对供应商的差别待遇或者歧视
待遇：( )","A.以特定行政区域或者特定行业的业绩、奖项作为加分条件或
者中标、成交条件
B.对供应商采取不同的资格审查或者评审标准
C.限定或者指定特定的专利、商标、品牌或者供应商
D.非法限定供应商的所有制形式、组织形式或者所在地","
ABCD"
,,,
"
多选题","
下面哪一项( )是采购文件中，允许供应商提交的非现金的
履约保证金形式","A.支票
B.汇票
C.本票
D.金融机构出具的保函","
ABCD"
"
多选题","
下面哪一项( )是采购文件中，允许供应商提交的非现金的
履约保证金形式","A.支票
B.汇票
C.本票
D.担保机构出具的保函","
ABCD"
"
多选题","
下面哪一项( )是采购文件中，允许供应商提交的非现金的
履约保证金形式","A.金融机构出具的保函
B.担保机构出具的保函
C.支票
D.汇票","
ABCD"
"
多选题","
下面哪一项( )是采购文件中，允许供应商提交的非现金的
履约保证金形式","A.金融机构出具的保函
B.担保机构出具的保函
C.本票
D.汇票","
ABCD"
"
多选题","
依照《中华人民共和国政府采购法》第七十七条第一款的规
定，以下情形中需要追究供应商法律责任的是( )。","A.与采购人协商将政府采购合同分包
B.未按照采购文件确定的事项签订政府采购合同
C.将政府采购合同转包
D.擅自变更、中止或者终止政府采购合同","
BCD"
"多选题","
依照《中华人民共和国政府采购法》第七十七条第一款的规
定，以下情形中需要追究供应商法律责任的是( )。","A.中标或者成交后无正当理由拒不与采购人签订政府采购合同
B.未按照采购文件确定的事项签订政府采购合同
C.将政府采购合同转包
D.与采购人协商将政府采购合同分包","

ABC"
"
多选题","
以下哪些部门无权履行对F省甲市政府采购活动的监督管理
职责。( )","A.F省人民政府
B.甲市人民政府
C.F省财政部门
D.甲市财政部门","
ABC"
"
多选题","
以下哪些部门无权履行对政府采购活动的监督管理职责。(
)","A.各级人民政府财政部门
B.各采购单位
C.各级纪检监察机关
D.各级审计机关","
BCD"
,,,
"多选题","

以下哪些情形的货物或者服务，可以依照本法采用单一来源
方式采购。( )","A.只能从唯一供应商处采购的
B.发生了不可预见的紧急情况不能从其他供应商处采购的
C.必须保证原有采购项目一致性或者服务配套的要求，需要继
续从原供应商处添购，且添购资金总额不超过原合同采购金额
百分之十的
D.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的","

ABC"
"
多选题","
以下哪些情形属于政府采购法重大违法记录的范围：( )","A.公司采取假报或虚报资格等手段骗取政府采购合同等与经营
活动有关的行为而受到刑事处罚
B.公司的高级管理人员个人因贪污贿赂受到刑事处罚
C.公司因违反环保相关规定被有关部门责令停产停业
D.公司因销售假冒产品被有关部门吊销营业执照","
ACD"
"
多选题","
以下哪些事项应当采用书面形式：( )","A.供应商向采购人提出询问
B.供应商向采购人提出质疑
C.供应商向政府采购监督管理部门提出投诉
D.采购人答复供应商的询问","
BC"
"
多选题","
以下哪些属于单一来源采购方式的法定情形：( )","A.只能从唯一供应商处采购的
B.通过单一来源采购公示，没有不同意见反馈的
C.发生了不可预见的紧急情况不能从其他供应商处采购的
D.必须保证原有采购项目一致性或者服务配套的要求，需要继
续从原有供应商处添购的","
AC"
"多选题","

以下哪些资格证明材料是供应商参加政府采购活动时必须提
供的：( )","A.法人或者其他组织的营业执照等证明文件，自然人的身份证
明
B.供应商是法人的，应提供经审计的资产负债表、利润表、现
金流量表、所有者权益变动表及其附注，或其基本开户银行出
具的资信证明
C.参与采购活动前三年内在经营活动中没有重大违法记录的书
面声明
D.履行合同所必需的设备和专业技术能力的证明材料","

ABCD"
,,,
"多选题","

以下哪种关于批量集中采购的说法是正确的：( )","A.未列入集中采购目录以内的项目适合实施批量集中采购
B.批量集中采购只能采用公开招标采购方式
C.应当实行批量集中采购的，但紧急的小额零星货物项目和有
特殊要求的服务、工程项目可不实行批量集中采购
D.可以在电子商城中开辟批量集中采购频道，以电子拍卖方式
实施竞价采购","

CD"
"多选题","

以下情形中，属于《中华人民共和国政府采购法》第七十七
条第一款规定的“供应商之间恶意串通”情形的是( )。","A.供应商之间协商报价、技术方案等投标文件或者响应文件的
实质性内容
B.供应商直接或者间接从采购人或者采购代理机构处获得其他
供应商的相关情况
C.供应商之间事先约定由某一特定供应商中标、成交
D.供应商之间商定部分供应商放弃参加政府采购活动或者放弃
中标、成交","

ACD"
"多选题","

以下说法错误的是( )。","A.属于本单位有特殊要求的项目，经省级以上人民政府批准，
可以自行采购
B.属于本单位有特殊要求的项目，经市级以上人民政府批准，
可以自行采购
C.属于本单位有特殊要求的项目，经县级以上人民政府批准，
可以自行采购
D.属于本单位有特殊要求的项目，经单位领导批准，可以自行
采购","

BCD"
"
多选题","

有政府采购法第七十一条、第七十二条规定的违法行为之
一，影响或者可能影响中标、成交结果的，依照下列规定处
理：( )","A.未确定中标或者成交供应商的，纠正违法行为后，继续开展
政府采购活动
B.已确定中标或者成交供应商但尚未签订政府采购合同的，中
标或者成交结果无效，从合格的中标或者成交候选人中另行确
定中标或者成交供应商；没有合格的中标或者成交候选人的，
重新开展政府采购活动
C.政府采购合同已签订但尚未履行的，撤销合同，从合格的中
标或者成交候选人中另行确定中标或者成交供应商；没有合格
的中标或者成交候选人的，重新开展政府采购活动
D.政府采购合同已经履行，给采购人、供应商造成损失的，由
采购人、供应商自行承担损失责任","


BC"
